"","recorder","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Delta.Time..s.","Inband.Power..dB.FS.","SNR.NIST.Quick..dB.FS.","Sound.Type","file.name","lon","lat","date","time","PowerDb","NoisevalueDb"
"10682","M4",74,"Spectrogram 1",1,2219.519946579,2221.611090749,0,8000,2.0911,-37.92,18.49,"3_Upsweep3","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",45.3417979416716,59.4940867089537
"10683","M4",75,"Spectrogram 1",1,2223.554376239,2225.666643079,0,8000,2.1123,-38.8,18.05,"3_Downsweep3","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",38.8092645075866,59.4940867089537
"10684","M4",76,"Spectrogram 1",1,2227.557121899,2227.810593919,0,8000,0.2535,-39.5,18.64,"3_Phaser2","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",28.6311384890525,59.4940867089537
"10685","M4",77,"Spectrogram 1",1,2236.886218779,2241.374901599,580,1080.8,4.4887,-48.41,17.37,"3_Hfunstart","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",47.7720528931423,38.1970533897156
"10686","M4",78,"Spectrogram 1",1,2252.282931729,2253.818338949,143.4,470.1,1.5354,-59.6,10.86,"3_Pmor_start","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",25.0206922624881,37.0372165687105
"10687","M4",79,"Spectrogram 1",1,2254.843701289,2255.874317089,159.3,709.1,1.0306,-57.81,11.02,"3_Pmor_P1","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",23.6473015971633,39.0991466688828
"10688","M4",80,"Spectrogram 1",1,2241.419519279,2248.216279029,580,1526.5,6.7968,-46.56,17.29,"3_Hfuntrill","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",49.3605023678942,41.121344958876
"10689","M4",81,"Spectrogram 1",1,2257.118806709,2257.892179809,326.7,756.9,0.7734,-54.77,14.26,"3_Pmor_P2","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",37.1959533471114,37.682605181739
"10690","M4",82,"Spectrogram 1",1,2259.245582729,2260.227171669,294.8,669.3,0.9816,-59.31,10.62,"3_Pmor_P3","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",27.3021818722472,36.5466352808118
"10691","M4",83,"Spectrogram 1",1,2261.773917869,2262.591908649,318.7,693.2,0.818,-57.56,11.86,"3_Pmor_P4","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",31.8668267838294,36.6345948224067
"10692","M4",84,"Spectrogram 1",1,2264.289821669,2265.092939889,278.9,605.5,0.8031,-60.21,11.01,"3_Pmor_P5","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",26.4121722497808,35.8435736641485
"10693","M4",85,"Spectrogram 1",1,2267.085862879,2267.948471339,294.8,701.1,0.8626,-55.37,12.65,"3_Pmor_P6","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",35.1192067641892,37.1603009866049
"10694","M4",86,"Spectrogram 1",1,2269.889773909,2271.005215879,255,669.3,1.1154,-58.91,11.29,"3_Pmor_P7","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",27.1235549895644,37.1817461967122
"10695","M4",87,"Spectrogram 1",1,2272.953521189,2274.277178999,159.3,390.4,1.3237,-53.78,11.91,"3_Pmor_P8","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",41.6060184454539,35.5153526055608
"10696","M4",88,"Spectrogram 1",1,2276.505782179,2277.844312549,127.5,398.4,1.3385,-61.59,10.66,"3_Pmor_P9","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",11.2346323937463,36.4090270416652
"10697","M4",89,"Spectrogram 1",1,2280.022002369,2281.568748569,127.5,398.4,1.5467,-59.91,9.96,"3_Pmor_P10","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",26.4293847591173,36.4090270416652
"10698","M4",90,"Spectrogram 1",1,2303.833321659,2311.026599259,589.6,1381.6,7.1933,-49.81,13.54,"3_Halbstart","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",45.400871264499,39.6619942548381
"10699","M4",91,"Spectrogram 1",1,2311.194863059,2315.864183659,748.9,1593.5,4.6693,-45.35,17.28,"3_Halbpeak","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",50.3913148566929,40.8831810580648
"10700","M4",92,"Spectrogram 1",1,2316.251441759,2319.259157259,358.5,900.3,3.0077,-56.09,11.46,"3_Halbend","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",33.1375764778962,38.8700673683796
"10701","M4",93,"Spectrogram 1",1,2321.97408468,2322.81540368,661.334,980.034,0.8413,-49.21,16.19,"3_PwurP_P1","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",47.4665286525076,36.4501247374506
"10702","M4",94,"Spectrogram 1",1,2323.916343418,2324.694563518,605.247,1043.447,0.7782,-43.62,21.42,"3_PwurP_P2","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",53.6487695682213,37.682494471635
"10703","M4",95,"Spectrogram 1",1,2325.82426508,2326.47628738,609.87,1024.17,0.652,-45.11,21.49,"3_PwurP_P3","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",52.3245525136635,37.4841498324439
"10704","M4",96,"Spectrogram 1",1,2327.529585914,2328.328839014,786.238,1096.938,0.7993,-51.55,16.59,"3_PwurP_P4","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",44.7862537691927,34.6240077212512
"10705","M4",97,"Spectrogram 1",1,2329.551035257,2330.392354357,736.526,1007.426,0.8413,-46.86,21.08,"3_PwurP_P5","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",50.407794946907,34.8315188627526
"10706","M4",98,"Spectrogram 1",1,2333.417389459,2334.300774359,23.9,255,0.8834,-55.63,14.22,"3_PwurS_S1","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",17.9264471236429,42.4307743854211
"10707","M4",99,"Spectrogram 1",1,2335.962379459,2336.740599559,47.8,247,0.7782,-57.77,13.96,"3_PwurS_S2","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",16.3394723531869,40.2251010686416
"10708","M4",100,"Spectrogram 1",1,2338.297039759,2339.285589559,39.8,239,0.9885,-54.94,13.67,"3_PwurS_S3","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",31.6770473411592,41.2986955834831
"10709","M4",101,"Spectrogram 1",1,2340.842029759,2341.830579659,31.9,247,0.9885,-53.32,15.8,"3_PwurS_S4","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",34.4274683470131,41.836227046577
"10710","M4",102,"Spectrogram 1",1,2343.299673559,2344.204091559,31.9,207.2,0.9044,-54.64,15.93,"3_PwurS_S5","M4_20190825_060003",116.970937997103,4.74437898024917,"20190825","0600",27.9431757765125,41.6320349815166
"16933","M7",1,"Spectrogram 1",1,1904.525,1904.757349352,0,8000,0.2323,-33.31,16.43,"1_Phaser1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",NA,65.7119551622144
"16934","M7",2,"Spectrogram 1",1,1907.566664249,1909.594440415,0,8000,2.0278,-33.22,17.04,"1_Upsweep1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",NA,65.7119551622144
"16935","M7",3,"Spectrogram 1",1,1911.558848576,1913.700320689,0,8000,2.1415,-32.97,18.18,"1_Downsweep1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",34.4347618831845,65.7119551622144
"16936","M7",4,"Spectrogram 1",1,1916.586043659,1918.656065159,0,8000,2.07,-33.06,17.25,"1_Upsweep2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",29.626332248428,65.7119551622144
"16937","M7",5,"Spectrogram 1",1,1920.538874169,1922.651141009,0,8000,2.1123,-32.92,17.41,"1_Downsweep2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",35.6525186804523,65.7119551622144
"16938","M7",6,"Spectrogram 1",1,1925.544946579,1927.636090749,0,8000,2.0911,-32.66,17.73,"1_Upsweep3","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",41.7941823583305,65.7119551622144
"16939","M7",7,"Spectrogram 1",1,1929.579376239,1931.691643079,0,8000,2.1123,-32.57,17.95,"1_Downsweep3","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",42.9214841593103,65.7119551622144
"16940","M7",8,"Spectrogram 1",1,1933.582121899,1933.835593919,0,8000,0.2535,-32.55,17.57,"1_Phaser2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",43.5347075382908,65.7119551622144
"16941","M7",9,"Spectrogram 1",1,1942.911218779,1947.399901599,580,1080.8,4.4887,-55.42,11.78,"1_Hfunstart","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",36.6112716226411,37.6933769259805
"16942","M7",10,"Spectrogram 1",1,1958.307931729,1959.843338949,143.4,470.1,1.5354,-60.31,10.19,"1_Pmor_start","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",12.4354624483349,37.9132922920895
"16943","M7",11,"Spectrogram 1",1,1960.868701289,1961.899317089,159.3,709.1,1.0306,-57.57,11.05,"1_Pmor_P1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",23.4883132776733,39.5879943383964
"16944","M7",12,"Spectrogram 1",1,1947.444519279,1954.241279029,580,1526.5,6.7968,-53.93,12.33,"1_Hfuntrill","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",34.8454806339613,40.6567934589686
"16945","M7",13,"Spectrogram 1",1,1963.143806709,1963.917179809,326.7,756.9,0.7734,-58.23,11.38,"1_Pmor_P2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",28.7079446794901,37.6926808156266
"16946","M7",14,"Spectrogram 1",1,1965.270582729,1966.252171669,294.8,669.3,0.9816,-60.02,10.89,"1_Pmor_P3","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",22.3795730272968,37.2733945759294
"16947","M7",15,"Spectrogram 1",1,1967.798917869,1968.616908649,318.7,693.2,0.818,-59.06,10.6,"1_Pmor_P4","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",26.8527681651252,37.1422486704487
"16948","M7",16,"Spectrogram 1",1,1970.314821669,1971.117939889,278.9,605.5,0.8031,-60.44,10.76,"1_Pmor_P5","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",19.8545452281036,36.7930036917966
"16949","M7",17,"Spectrogram 1",1,1973.110862879,1973.973471339,294.8,701.1,0.8626,-56.86,10.63,"1_Pmor_P6","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",31.1414442992533,37.645564361197
"16950","M7",18,"Spectrogram 1",1,1975.914773909,1977.030215879,255,669.3,1.1154,-59.86,11.02,"1_Pmor_P7","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",19.1786731199686,37.8971013354236
"16951","M7",19,"Spectrogram 1",1,1978.978521189,1980.302178999,159.3,390.4,1.3237,-61.24,10.2,"1_Pmor_P8","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",17.6425943688544,36.490390880542
"16952","M7",20,"Spectrogram 1",1,1982.530782179,1983.869312549,127.5,398.4,1.3385,-60.06,10.5,"1_Pmor_P9","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",19.0231796033553,37.3822601977892
"16953","M7",21,"Spectrogram 1",1,1986.047002369,1987.593748569,127.5,398.4,1.5467,-59.86,10.92,"1_Pmor_P10","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",20.9807108454899,37.3822601977892
"16954","M7",22,"Spectrogram 1",1,2009.858321659,2017.051599259,589.6,1381.6,7.1933,-55.29,12.25,"1_Halbstart","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",33.8331477738323,39.5955400922369
"16955","M7",23,"Spectrogram 1",1,2017.219863059,2021.889183659,748.9,1593.5,4.6693,-54.3,12.09,"1_Halbpeak","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",34.0594108786135,40.0099653518789
"16956","M7",24,"Spectrogram 1",1,2022.276441759,2025.284157259,358.5,900.3,3.0077,-57.61,10.99,"1_Halbend","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",28.7442279244945,38.5390858058713
"16957","M7",25,"Spectrogram 1",1,2027.99908468,2028.84040368,661.334,980.034,0.8413,-59.75,10.96,"1_PwurP_P1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",28.0754305029464,35.6931094743539
"16958","M7",26,"Spectrogram 1",1,2029.941343418,2030.719563518,605.247,1043.447,0.7782,-56.65,13.09,"1_PwurP_P2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",34.8384033285127,37.1245252802646
"16959","M7",27,"Spectrogram 1",1,2031.84926508,2032.50128738,609.87,1024.17,0.652,-51.36,13.89,"1_PwurP_P3","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",44.0766913507984,36.9013292845973
"16960","M7",28,"Spectrogram 1",1,2033.554585914,2034.353839014,786.238,1096.938,0.7993,-57.76,11.3,"1_PwurP_P4","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",34.3154762762093,34.8865207107056
"16961","M7",29,"Spectrogram 1",1,2035.576035257,2036.417354357,736.526,1007.426,0.8413,-58.1,11.36,"1_PwurP_P5","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",34.3893464425266,33.9539770660217
"16962","M7",30,"Spectrogram 1",1,2039.442389459,2040.325774359,23.9,255,0.8834,-54.15,14.04,"1_PwurS_S1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",19.1252240611163,42.415151882832
"16963","M7",31,"Spectrogram 1",1,2041.987379459,2042.765599559,47.8,247,0.7782,-56.88,11.87,"1_PwurS_S2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",25.4870024493491,40.453633429195
"16964","M7",32,"Spectrogram 1",1,2044.322039759,2045.310589559,39.8,239,0.9885,-55.8,14.09,"1_PwurS_S3","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",24.8061447630352,41.2465463675457
"16965","M7",33,"Spectrogram 1",1,2046.867029759,2047.855579659,31.9,247,0.9885,-53.26,14.88,"1_PwurS_S4","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",27.3947852923921,41.8628182225561
"16966","M7",34,"Spectrogram 1",1,2049.324673559,2050.229091559,31.9,207.2,0.9044,-53.94,14.59,"1_PwurS_S5","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",22.9872174291052,41.5960086151643
"16967","M7",35,"Spectrogram 1",1,2053.994,2054.226349352,0,8000,0.2323,-32.97,15.95,"2_Phaser1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",34.9489686257455,65.7119551622144
"16968","M7",36,"Spectrogram 1",1,2057.035664249,2059.063440415,0,8000,2.0278,-32.23,17.65,"2_Upsweep1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",47.2583416933055,65.7119551622144
"16969","M7",37,"Spectrogram 1",1,2061.027848576,2063.169320689,0,8000,2.1415,-32.27,18.02,"2_Downsweep1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",46.8506177818357,65.7119551622144
"16970","M7",38,"Spectrogram 1",1,2066.055043659,2068.125065159,0,8000,2.07,-32.2,17.25,"2_Upsweep2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",47.5243319678428,65.7119551622144
"16971","M7",39,"Spectrogram 1",1,2070.007874169,2072.120141009,0,8000,2.1123,-32.49,17.46,"2_Downsweep2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",44.3647936148151,65.7119551622144
"16972","M7",40,"Spectrogram 1",1,2075.013946579,2077.105090749,0,8000,2.0911,-32.46,16.53,"2_Upsweep3","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",44.6796108330873,65.7119551622144
"16973","M7",41,"Spectrogram 1",1,2079.048376239,2081.160643079,0,8000,2.1123,-32.21,17.78,"2_Downsweep3","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",47.1577368386911,65.7119551622144
"16974","M7",42,"Spectrogram 1",1,2083.051121899,2083.304593919,0,8000,0.2535,-32.92,17.18,"2_Phaser2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",35.8419744743419,65.7119551622144
"16975","M7",43,"Spectrogram 1",1,2092.380218779,2096.868901599,580,1080.8,4.4887,-51.97,13.98,"2_Hfunstart","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",42.3275100143947,37.6933769259805
"16976","M7",44,"Spectrogram 1",1,2107.776931729,2109.312338949,143.4,470.1,1.5354,-59.9,10.75,"2_Pmor_start","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",16.0314972583177,37.9132922920895
"16977","M7",45,"Spectrogram 1",1,2110.337701289,2111.368317089,159.3,709.1,1.0306,-57.58,10.75,"2_Pmor_P1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",24.5560993484886,39.5879943383964
"16978","M7",46,"Spectrogram 1",1,2096.913519279,2103.710279029,580,1526.5,6.7968,-52.45,13.32,"2_Hfuntrill","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",38.7527409794794,40.6567934589686
"16979","M7",47,"Spectrogram 1",1,2112.612806709,2113.386179809,326.7,756.9,0.7734,-57.5,10.78,"2_Pmor_P2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",31.315709592562,37.6926808156266
"16980","M7",48,"Spectrogram 1",1,2114.739582729,2115.721171669,294.8,669.3,0.9816,-59.19,11.64,"2_Pmor_P3","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",26.29816439711,37.2733945759294
"16981","M7",49,"Spectrogram 1",1,2117.267917869,2118.085908649,318.7,693.2,0.818,-58.37,10.88,"2_Pmor_P4","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",29.0187231941606,37.1422486704487
"16982","M7",50,"Spectrogram 1",1,2119.783821669,2120.586939889,278.9,605.5,0.8031,-60.82,10.7,"2_Pmor_P5","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",17.604922914554,36.7930036917966
"16983","M7",51,"Spectrogram 1",1,2122.579862879,2123.442471339,294.8,701.1,0.8626,-57.23,10.33,"2_Pmor_P6","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",29.782182479411,37.645564361197
"16984","M7",52,"Spectrogram 1",1,2125.383773909,2126.499215879,255,669.3,1.1154,-58.97,11.2,"2_Pmor_P7","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",22.5634657633075,37.8971013354236
"16985","M7",53,"Spectrogram 1",1,2128.447521189,2129.771178999,159.3,390.4,1.3237,-61.82,9.79,"2_Pmor_P8","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",6.78590981981637,36.490390880542
"16986","M7",54,"Spectrogram 1",1,2131.999782179,2133.338312549,127.5,398.4,1.3385,-60.13,10.5,"2_Pmor_P9","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",20.1483842146476,37.3822601977892
"16987","M7",55,"Spectrogram 1",1,2135.516002369,2137.062748569,127.5,398.4,1.5467,-60.17,10.38,"2_Pmor_P10","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",18.723412913748,37.3822601977892
"16988","M7",56,"Spectrogram 1",1,2159.327321659,2166.520599259,589.6,1381.6,7.1933,-52.43,13.58,"2_Halbstart","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",40.3784299537143,39.5955400922369
"16989","M7",57,"Spectrogram 1",1,2166.688863059,2171.358183659,748.9,1593.5,4.6693,-52.03,14.46,"2_Halbpeak","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",39.8321408814226,40.0099653518789
"16990","M7",58,"Spectrogram 1",1,2171.745441759,2174.753157259,358.5,900.3,3.0077,-56.88,11.26,"2_Halbend","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",30.7077970150834,38.5390858058713
"16991","M7",59,"Spectrogram 1",1,2177.46808468,2178.30940368,661.334,980.034,0.8413,-55.63,11.57,"2_PwurP_P1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",37.8524576562851,35.6931094743539
"16992","M7",60,"Spectrogram 1",1,2179.410343418,2180.188563518,605.247,1043.447,0.7782,-54.84,12.83,"2_PwurP_P2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",38.2065101869798,37.1245252802646
"16993","M7",61,"Spectrogram 1",1,2181.31826508,2181.97028738,609.87,1024.17,0.652,-55.12,12.82,"2_PwurP_P3","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",38.1242754203276,36.9013292845973
"16994","M7",62,"Spectrogram 1",1,2183.023585914,2183.822839014,786.238,1096.938,0.7993,-57.19,12.09,"2_PwurP_P4","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",34.9461324220734,34.8865207107056
"16995","M7",63,"Spectrogram 1",1,2185.045035257,2185.886354357,736.526,1007.426,0.8413,-57.31,12.17,"2_PwurP_P5","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",36.5162130780242,33.9539770660217
"16996","M7",64,"Spectrogram 1",1,2188.911389459,2189.794774359,23.9,255,0.8834,-53.4,14.02,"2_PwurS_S1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",31.2699092567616,42.415151882832
"16997","M7",65,"Spectrogram 1",1,2191.456379459,2192.234599559,47.8,247,0.7782,-57.12,12.81,"2_PwurS_S2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",26.3600652596518,40.453633429195
"16998","M7",66,"Spectrogram 1",1,2193.791039759,2194.779589559,39.8,239,0.9885,-45.05,17.52,"2_PwurS_S3","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",49.4385964291938,41.2465463675457
"16999","M7",67,"Spectrogram 1",1,2196.336029759,2197.324579659,31.9,247,0.9885,-52.9,14.68,"2_PwurS_S4","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",31.123456441726,41.8628182225561
"17000","M7",68,"Spectrogram 1",1,2198.793673559,2199.698091559,31.9,207.2,0.9044,-53.4,13.3,"2_PwurS_S5","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",28.957133617122,41.5960086151643
"17001","M7",69,"Spectrogram 1",1,2203.425,2203.657349352,0,8000,0.2323,-32.84,16.44,"3_Phaser1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",38.921295039583,65.7119551622144
"17002","M7",70,"Spectrogram 1",1,2206.466664249,2208.494440415,0,8000,2.0278,-32.98,15.85,"3_Upsweep1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",33.9193859599606,65.7119551622144
"17003","M7",71,"Spectrogram 1",1,2210.458848576,2212.600320689,0,8000,2.1415,-32.69,16.83,"3_Downsweep1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",41.6289389552905,65.7119551622144
"17004","M7",72,"Spectrogram 1",1,2215.486043659,2217.556065159,0,8000,2.07,-32.7,15.91,"3_Upsweep2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",41.0325787761263,65.7119551622144
"17005","M7",73,"Spectrogram 1",1,2219.438874169,2221.551141009,0,8000,2.1123,-32.66,15.95,"3_Downsweep2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",41.8249134002282,65.7119551622144
"17006","M7",74,"Spectrogram 1",1,2224.444946579,2226.536090749,0,8000,2.0911,-32.67,15.95,"3_Upsweep3","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",42.2611486027574,65.7119551622144
"17007","M7",75,"Spectrogram 1",1,2228.479376239,2230.591643079,0,8000,2.1123,-32.99,16.53,"3_Downsweep3","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",35.7742119292113,65.7119551622144
"17008","M7",76,"Spectrogram 1",1,2232.482121899,2232.735593919,0,8000,0.2535,-32.74,16.63,"3_Phaser2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",41.6785202436403,65.7119551622144
"17009","M7",77,"Spectrogram 1",1,2241.811218779,2246.299901599,580,1080.8,4.4887,-53.38,13.1,"3_Hfunstart","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",39.823899129833,37.6933769259805
"17010","M7",78,"Spectrogram 1",1,2257.207931729,2258.743338949,143.4,470.1,1.5354,-57.5,11.69,"3_Pmor_start","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",31.5451677876062,37.9132922920895
"17011","M7",79,"Spectrogram 1",1,2259.768701289,2260.799317089,159.3,709.1,1.0306,-57.86,10.43,"3_Pmor_P1","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",22.6469431770952,39.5879943383964
"17012","M7",80,"Spectrogram 1",1,2246.344519279,2253.141279029,580,1526.5,6.7968,-53.2,12.71,"3_Hfuntrill","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",37.2003146098694,40.6567934589686
"17013","M7",81,"Spectrogram 1",1,2262.043806709,2262.817179809,326.7,756.9,0.7734,-57.88,11.63,"3_Pmor_P2","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",29.1964019747065,37.6926808156266
"17014","M7",82,"Spectrogram 1",1,2264.170582729,2265.152171669,294.8,669.3,0.9816,-59.22,10.79,"3_Pmor_P3","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",24.723375060826,37.2733945759294
"17015","M7",83,"Spectrogram 1",1,2266.698917869,2267.516908649,318.7,693.2,0.818,-58.94,10.72,"3_Pmor_P4","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",26.4756130511999,37.1422486704487
"17016","M7",84,"Spectrogram 1",1,2269.214821669,2270.017939889,278.9,605.5,0.8031,-58.59,11.57,"3_Pmor_P5","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",29.922564224095,36.7930036917966
"17017","M7",85,"Spectrogram 1",1,2272.010862879,2272.873471339,294.8,701.1,0.8626,-55.35,12.22,"3_Pmor_P6","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",35.1936357788751,37.645564361197
"17018","M7",86,"Spectrogram 1",1,2274.814773909,2275.930215879,255,669.3,1.1154,-57.62,11.12,"3_Pmor_P7","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",30.1474428282292,37.8971013354236
"17019","M7",87,"Spectrogram 1",1,2277.878521189,2279.202178999,159.3,390.4,1.3237,-61.07,10.49,"3_Pmor_P8","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",19.3168592634932,36.490390880542
"17020","M7",88,"Spectrogram 1",1,2281.430782179,2282.769312549,127.5,398.4,1.3385,-60.41,10.05,"3_Pmor_P9","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",17.7062394019968,37.3822601977892
"17021","M7",89,"Spectrogram 1",1,2284.947002369,2286.493748569,127.5,398.4,1.5467,-57.56,11.28,"3_Pmor_P10","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",31.9423049608109,37.3822601977892
"17022","M7",90,"Spectrogram 1",1,2308.758321659,2315.951599259,589.6,1381.6,7.1933,-56.24,12.08,"3_Halbstart","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",30.9836858100353,39.5955400922369
"17023","M7",91,"Spectrogram 1",1,2316.119863059,2320.789183659,748.9,1593.5,4.6693,-54.6,13.17,"3_Halbpeak","M7_20190825_060003",116.970844035968,4.74573500454426,"20190825","0600",33.3595435005682,40.0099653518789
