"","wav.file","center.freq","high.freq","noise.valuedb","noise.file"
"310","M8_20190823_084004.wav",315,355,30.4639321997829,2
"311","M8_20190823_084004.wav",400,447,30.1238334633359,2
"312","M8_20190823_084004.wav",500,562,30.471589448319,2
"313","M8_20190823_084004.wav",630,708,30.9794565998803,2
"314","M8_20190823_084004.wav",800,891,31.4369017599037,2
"315","M8_20190823_084004.wav",1000,1122,31.0488555606724,2
"316","M8_20190823_084004.wav",1250,1413,35.1314727219389,2
"317","M8_20190823_084004.wav",1600,1778,42.9351687425028,2
"318","M8_20190823_084004.wav",2000,2239,42.5488058496489,2
"319","M8_20190823_084004.wav",2500,2818,36.1948195148467,2
"320","M8_20190823_084004.wav",3150,3548,50.8310958831788,2
"321","M8_20190823_084004.wav",4000,4467,41.7407772026189,2
"322","M8_20190823_084004.wav",5000,5623,49.1041510100103,2
"323","M8_20190823_084004.wav",6300,7079,47.8864697082685,2
"324","M7_20190823_084005.wav",100,112,31.8183623977888,2
"325","M7_20190823_084005.wav",125,141,30.0003906240142,2
"326","M7_20190823_084005.wav",160,178,30.2331956115558,2
"327","M7_20190823_084005.wav",200,224,29.3940062415283,2
"328","M7_20190823_084005.wav",250,282,29.8338954240547,2
"329","M7_20190823_084005.wav",315,355,31.8728829042064,2
"330","M7_20190823_084005.wav",400,447,32.4051785511041,2
"331","M7_20190823_084005.wav",500,562,32.2688395400672,2
"332","M7_20190823_084005.wav",630,708,31.7485853188618,2
"333","M7_20190823_084005.wav",800,891,30.5663297935897,2
"334","M7_20190823_084005.wav",1000,1122,29.9861254342379,2
"335","M7_20190823_084005.wav",1250,1413,30.4902415150602,2
"336","M7_20190823_084005.wav",1600,1778,39.8866682013655,2
"337","M7_20190823_084005.wav",2000,2239,39.0326203590627,2
"338","M7_20190823_084005.wav",2500,2818,39.082283053641,2
"339","M7_20190823_084005.wav",3150,3548,56.1008262685866,2
"340","M7_20190823_084005.wav",4000,4467,49.5880644639987,2
"341","M7_20190823_084005.wav",5000,5623,47.8555051356325,2
"342","M7_20190823_084005.wav",6300,7079,46.0027040199643,2
"343","M5_20190823_084009.wav",100,112,33.8842372218848,2
"344","M5_20190823_084009.wav",125,141,30.5517045529593,2
"345","M5_20190823_084009.wav",160,178,29.348909782876,2
"346","M5_20190823_084009.wav",200,224,29.2961476505796,2
"347","M5_20190823_084009.wav",250,282,31.2470133927868,2
"348","M5_20190823_084009.wav",315,355,33.380771628828,2
"349","M5_20190823_084009.wav",400,447,34.3797690619774,2
"350","M5_20190823_084009.wav",500,562,33.9869763263061,2
"351","M5_20190823_084009.wav",630,708,34.3649703562822,2
"352","M5_20190823_084009.wav",800,891,33.9687333571334,2
"353","M5_20190823_084009.wav",1000,1122,33.9961891256961,2
"354","M5_20190823_084009.wav",1250,1413,33.4392642778438,2
"355","M5_20190823_084009.wav",1600,1778,42.0803014492006,2
"356","M5_20190823_084009.wav",2000,2239,36.8030889774779,2
"357","M5_20190823_084009.wav",2500,2818,36.6681050370815,2
